"","f","e","d","tau_q","tau_s","v_s","y"
"1",1.23262015497312,0.991959332092665,454.467746498995,2.84306575311348,911.575609521242,0.472968870773911,0.807788673595896
"2",0.975761432433501,1.0030982093187,205.567470472306,2.77544452343136,727.922135076951,0.629571638535708,0.497250277291481
"3",1.01421585469507,1.00950917077251,59.4580703880638,6.40644914237782,724.734687500168,0.793890668777749,0.477892052471474
"4",0.998432256514207,1.0076254742546,206.88974771183,8.56386748608202,904.627431746339,0.767834993544966,0.587207052212909
"5",1.2802845237311,1.00399002946913,185.799566050991,6.56315747415647,264.899621352088,0.15811647917144,0.651284779351942
"6",1.00425215880387,0.996852273386903,390.270065004006,8.90295648016036,141.452047564089,0.215498390141875,0.624946197175263
"7",1.39840029948391,1.00661771847866,88.7567539000884,0.570363677106798,936.710661908146,0.782763285329565,0.57733149672195
"8",0.627852681325749,0.997372496714816,405.14297883492,1.42850453732535,651.795019248966,0.313938204897568,0.659055464089484
"9",1.14467208180577,1.00830668948125,165.757799940184,5.53179146489128,622.024615365081,0.893217285396531,0.613722983222144
"10",1.06953105446883,1.00125369720627,424.486121232621,3.9071724168025,726.574994098628,0.687968022422865,0.736223392834082
"11",0.935316557064652,0.994490466499701,168.526112055406,6.99411337031052,79.2212641227525,0.729652688605711,0.463759781714342
"12",1.45232647936791,0.9994123159023,415.159586654045,1.09176750062034,544.01010476402,0.9024027811829,0.905127560499533
"13",1.15435752901249,0.991825449946336,156.102421646938,2.16641933657229,720.378854299197,0.588705938542262,0.526474644528227
"14",0.523835654603317,1.00397372200619,298.174982727505,1.60237700678408,278.159564358648,0.208992823958397,1.00389879036978
"15",0.968122875085101,0.99290065899957,365.479784389026,3.31800934160128,523.525753249414,0.701679034391418,0.611076830414203
"16",1.3573431558907,1.0019625614956,497.830784600228,8.93577605718747,377.264915888663,0.286154618719593,0.875689034449738
"17",0.865060277050361,0.995282387146726,289.137245458551,6.49176515173167,484.753102540271,0.0914109942968935,0.595559168165794
"18",0.86557495011948,0.995518300198019,248.7134689698,5.65867683850229,830.738357307855,0.132790909148753,0.615186495539956
"19",1.25870761903934,0.998645177199505,251.677727978677,7.02314635273069,616.838659582427,0.0644943597726524,0.688771659195422
"20",0.607579351169989,0.996309339655563,530.243966449052,6.22150140115991,301.103418368148,0.959750097012147,0.527180071293927
"21",0.846164503134787,0.999062526877969,180.66405558493,8.19183188956231,700.471483484143,0.508656678488478,0.445746834483389
"22",1.31465531513095,0.991004373431206,74.2526072543114,2.94753450434655,294.001248029526,0.423222567420453,0.657006333852673
"23",0.539625028148293,0.99060791621916,88.5354895843193,8.12782904831693,603.276044067461,0.557078967802227,0.54355132112174
"24",1.21531692123972,0.998375415503979,530.012002866715,5.19665887812153,741.349321807502,0.571693822043017,0.84142585748583
"25",0.836890769656748,1.00224780787248,143.347392859869,4.79854744393378,363.618643308291,0.0143688786774874,0.93583512761718
"26",1.41840227670036,0.99801636878401,431.663965061307,2.2004332439974,628.416483608307,0.898442631121725,0.904681736992995
"27",1.27783731860109,1.00878875063267,300.979539006948,9.38070680014789,698.804709750693,0.795186070492491,0.790841396516615
"28",0.699156004702672,1.002446120237,149.779498414136,3.57987387338653,792.403514797334,0.981388728832826,0.622903533696108
"29",1.35682481620461,0.995721254446544,55.1893418421969,1.64498300757259,814.249508114299,0.899916554335505,0.537127141355408
"30",0.759612958878279,0.992744015157223,448.065096582286,7.7578462427482,242.641634601168,0.00837557413615286,0.536403211192038
"31",0.923206828068942,0.994203616399318,269.90065195132,6.96900194976479,498.723682017298,0.807695812545717,0.561808597533145
"32",0.643589275423437,1.00965680743568,298.021027306095,9.27335743559524,50.4390376515221,0.478696981444955,0.471692993590237
"33",0.979205775074661,0.99977888376452,458.469302463345,2.46688781073317,605.011757776374,0.788865409325808,0.709090157940968
"34",1.04558495781384,1.00884225218091,383.890815498307,6.47411700803787,439.925460051745,0.635229386854917,0.679195630304534
"35",1.16190609754995,1.00464521537069,426.633419306017,3.64154518814757,581.660432193894,0.504149340325966,0.762020310674378
"36",0.614041356369853,1.00915679657832,280.567331425846,0.93942322069779,905.782337330747,0.712903560837731,0.465831264276055
"37",0.594643040560186,0.993295219717547,276.51392640546,0.215490255504847,317.848266997607,0.668071873253211,0.590544111619783
"38",0.676701231161132,0.993328761090524,215.502386982553,8.40480324113742,42.4761565215886,0.386052685556933,0.593899295061333
"39",1.4924301286228,1.00462003635708,66.9960478087887,5.64804875059053,363.388840943808,0.693942714482546,0.434188928554851
"40",1.40531250182539,0.992405256172642,392.282259254716,4.60505931405351,213.354091714136,0.848737276392058,0.867223475535972
"41",0.903394441353157,0.994799254764803,323.940808256157,0.0327405706048012,570.871637933888,0.106295644538477,1.23022710052128
"42",1.43046656460501,1.00476609353442,217.858173372224,3.9660836593248,960.492889399175,0.879952168324962,0.791228871309441
"43",1.26846023579128,1.00024242761545,536.997728585266,3.142211206723,846.015297994018,0.360531968530267,0.852038506239647
"44",1.31468447810039,0.995568115408532,387.536109029315,6.80143264820799,20.98676917376,0.700930082937703,0.814112720830185
"45",1.49783307989128,1.0047804913111,540.97450717818,0.729679381474853,28.307155482471,0.583058716030791,0.934729141812875
"46",1.31324570416473,0.996262465463951,372.677422314882,4.64991611195728,952.353058035951,0.214104216080159,0.79653513644884
"47",1.24905702937394,0.990863393857144,201.042960700579,4.93575415806845,118.985663498752,0.843784669646993,0.594265868013735
"48",0.631075215991586,1.00033588388469,300.809624209069,9.2351024528034,546.236162545392,0.0845885786693543,0.567496009563163
"49",0.953886009287089,0.997754558846354,231.829649955034,9.36637451639399,69.2813353368547,0.28113269386813,0.569763739795687
"50",1.04079125658609,1.00112143802457,420.870939572342,9.14640458999202,735.595945746172,0.0772659168578684,0.678302630827024
"51",0.596568995621055,0.990623228484765,95.1302859000862,6.98427531169727,937.650510197273,0.845391875365749,0.547649863415412
"52",1.23600251669995,1.00151656900998,68.0155108682811,2.18853910220787,639.696620708564,0.0234870733693242,1.36426688917614
"53",0.679361725924537,1.00581992954481,384.464441635646,3.68619848042727,381.562169237295,0.603992986492813,0.357753419527595
"54",0.631597951054573,1.00178350243717,175.433856854215,6.02936348179355,195.018128476804,0.753928849939257,0.353949038419091
"55",1.02022410836071,1.00140527659561,98.2043193187565,7.28408986469731,960.678298312705,0.254649452865124,0.691102855125272
"56",0.858448968268931,1.0092492780881,145.709052518941,7.1494576218538,85.8482849609572,0.0424350379034877,0.822466164849793
"57",0.851923391222954,1.00394269316923,151.092976750806,2.90995518444106,171.63986758329,0.596545349340886,0.399098196362426
"58",1.09013880975544,0.998137390767224,297.807827894576,6.32380527211353,385.222216303227,0.336274350294843,0.604003717946274
"59",1.26504487986676,0.990213437210768,485.834823758341,1.68666707817465,668.343363124877,0.751872576307505,0.852488167449547
"60",1.10077834385447,0.990345242978074,112.594572431408,4.29246586281806,560.083379178541,0.722337017534301,0.447133245492565
"61",0.652502930955961,1.00284863305278,456.39852557797,2.88313204189762,46.1388983111829,0.938566881464794,0.417987042334627
"62",1.24204021319747,1.00950064805336,205.249383300543,0.592817710712552,682.471827034606,0.640504974871874,0.650769137759993
"63",1.46561063965783,1.00608018168248,468.174786726013,4.96572870528325,836.996633306844,0.0794820762239397,0.907087161011319
"64",0.717411768389866,1.00605407087598,189.950262382627,1.65842754067853,598.645741221262,0.755718420725316,0.41110880763682
"65",0.601967972004786,1.00041304789484,509.222518838942,6.9850177783519,765.380809402559,0.0860645473003387,0.479786842923714
"66",1.26780791883357,1.00179339843802,252.686645439826,1.93217003950849,665.161926731234,0.465990420198068,0.668031956941009
"67",1.22200756822713,1.00920898459386,239.698365516961,1.3678585505113,833.735572530422,0.33169987029396,0.70721312627789
"68",0.832755285548046,0.99465034511406,419.669735548086,5.62396786175668,93.7432985007763,0.787902363575995,0.518706194053091
"69",0.76295774942264,1.00504992009141,132.992267794907,4.53704849816859,474.962460069219,0.191985795507208,0.77894411554701
"70",0.685802643885836,0.990809992547147,119.009022088721,3.75826990231872,594.650310912402,0.592201140709221,0.448769899336894
"71",0.602789584780112,1.00956801845226,367.254698602483,8.67783750407398,856.500762233045,0.534012439427897,0.395182486821809
"72",1.49572537234053,1.0028609766718,272.853259299882,8.69290198897943,663.530596984783,0.594532184302807,0.810567547357311
"73",1.11169863352552,1.00499148861505,330.255673103966,4.48672253172845,581.888930082787,0.52798991673626,0.660761429134886
"74",0.93026438052766,0.997077025943436,530.293407686986,2.43708024267107,507.63365760562,0.993611623765901,0.772096361692483
"75",0.569201929029077,1.00052843812387,57.3668851982802,6.74718876369298,188.70733013493,0.685756448889151,0.517690355435048
